Timestamp,cost-per-transaction
2015-03-14 00:00:00,11.035400987
2015-03-17 00:00:00,10.4943702455
2015-03-20 00:00:00,8.8075517883
2015-03-23 00:00:00,9.9055601345
2015-03-26 00:00:00,10.4859607335
2015-03-29 00:00:00,11.5265739808
2015-04-01 00:00:00,7.0603966873
2015-04-04 00:00:00,11.9266217111
2015-04-07 00:00:00,9.5586339018
2015-04-10 00:00:00,8.9032607113
2015-04-13 00:00:00,8.4319093788
2015-04-16 00:00:00,8.313401662
2015-04-19 00:00:00,10.237123386
2015-04-22 00:00:00,8.4558191753
2015-04-25 00:00:00,10.4662405671
2015-04-28 00:00:00,7.9359358164
2015-05-01 00:00:00,9.6972850948
2015-05-04 00:00:00,7.8661670498
2015-05-07 00:00:00,7.5532481723
2015-05-10 00:00:00,9.7677488122
2015-05-13 00:00:00,9.6929636764
2015-05-16 00:00:00,8.9663389496
2015-05-19 00:00:00,7.3044567928
2015-05-22 00:00:00,8.2245337136
2015-05-25 00:00:00,8.2421217167
2015-05-28 00:00:00,7.1885895121
2015-05-31 00:00:00,9.0413540736
2015-06-03 00:00:00,6.3419617181
2015-06-06 00:00:00,12.2199346166
2015-06-09 00:00:00,7.2742646336
2015-06-12 00:00:00,6.7805494992
2015-06-15 00:00:00,6.8094179739
2015-06-18 00:00:00,8.1282358068
2015-06-21 00:00:00,8.1611260076
2015-06-24 00:00:00,9.0080729716
2015-06-27 00:00:00,7.791192362
2015-06-30 00:00:00,6.1120539276
2015-07-03 00:00:00,8.5019951599
2015-07-06 00:00:00,7.3103735299
2015-07-09 00:00:00,4.8285915477
2015-07-12 00:00:00,4.6306298322
2015-07-15 00:00:00,9.7521203193
2015-07-18 00:00:00,8.1082643125
2015-07-21 00:00:00,7.1371715325
2015-07-24 00:00:00,10.9707146174
2015-07-27 00:00:00,9.9300406548
2015-07-30 00:00:00,8.2058676241
2015-08-02 00:00:00,11.7452435785
2015-08-05 00:00:00,7.6882896475
2015-08-08 00:00:00,12.082434889
2015-08-11 00:00:00,10.496533144
2015-08-14 00:00:00,8.9047828024
2015-08-17 00:00:00,9.1366328752
2015-08-20 00:00:00,7.4179647637
2015-08-23 00:00:00,8.2334742796
2015-08-26 00:00:00,7.9809102736
2015-08-29 00:00:00,9.7567517858
2015-09-01 00:00:00,7.1550027656
2015-09-04 00:00:00,8.9356312916
2015-09-07 00:00:00,7.4711273713
2015-09-10 00:00:00,9.5141709641
2015-09-13 00:00:00,6.1783539044
2015-09-16 00:00:00,5.0710062744
2015-09-19 00:00:00,6.503734666
2015-09-22 00:00:00,6.8567988687
2015-09-25 00:00:00,8.1230873701
2015-09-28 00:00:00,6.9439641667
2015-10-01 00:00:00,6.8288369063
2015-10-04 00:00:00,9.2808712662
2015-10-07 00:00:00,6.3246751755
2015-10-10 00:00:00,8.0623397104
2015-10-13 00:00:00,6.3772759708
2015-10-16 00:00:00,6.9229851289
2015-10-19 00:00:00,8.3152222621
2015-10-22 00:00:00,7.2162812875
2015-10-25 00:00:00,9.7245400221
2015-10-28 00:00:00,6.8284106364
2015-10-31 00:00:00,8.2526563696
2015-11-03 00:00:00,9.2210207467
2015-11-06 00:00:00,8.2760175294
2015-11-09 00:00:00,9.6301780954
2015-11-12 00:00:00,8.9383676888
2015-11-15 00:00:00,9.7260273689
2015-11-18 00:00:00,8.4317751869
2015-11-21 00:00:00,9.4610546382
2015-11-24 00:00:00,8.4584453439
2015-11-27 00:00:00,7.6728857352
2015-11-30 00:00:00,8.853200597
2015-12-03 00:00:00,8.4396687084
2015-12-06 00:00:00,9.0002890598
2015-12-09 00:00:00,8.2655366848
2015-12-12 00:00:00,8.8944165149
2015-12-15 00:00:00,9.591720455
2015-12-18 00:00:00,9.4372652666
2015-12-21 00:00:00,7.2481917896
2015-12-24 00:00:00,7.9048401077
2015-12-27 00:00:00,14.2392851828
2015-12-30 00:00:00,10.3711725816
2016-01-02 00:00:00,11.0204704956
2016-01-05 00:00:00,9.7467064975
2016-01-08 00:00:00,11.0458404828
2016-01-11 00:00:00,10.5038826812
2016-01-14 00:00:00,7.8747631477
2016-01-17 00:00:00,7.287064528
2016-01-20 00:00:00,7.4836108353
2016-01-23 00:00:00,9.3800191554
2016-01-26 00:00:00,7.1379611154
2016-01-29 00:00:00,7.45400658
2016-02-01 00:00:00,6.9408957286
2016-02-04 00:00:00,8.2641465254
2016-02-07 00:00:00,8.1612713287
2016-02-10 00:00:00,6.7317500381
2016-02-13 00:00:00,9.066555485
2016-02-16 00:00:00,6.5295195225
2016-02-19 00:00:00,7.0987761742
2016-02-22 00:00:00,5.9417137959
2016-02-25 00:00:00,7.7601282811
2016-02-28 00:00:00,6.552574145
2016-03-02 00:00:00,6.4102710779
2016-03-05 00:00:00,6.5763178996
2016-03-08 00:00:00,8.0249327389
2016-03-11 00:00:00,8.9482774137
2016-03-14 00:00:00,8.3173472788
2016-03-17 00:00:00,7.2644394282
2016-03-20 00:00:00,8.5981612092
2016-03-23 00:00:00,8.5809502948
2016-03-26 00:00:00,10.1900942181
2016-03-29 00:00:00,8.3792083162
2016-04-01 00:00:00,7.5627626035
2016-04-04 00:00:00,8.7154491595
2016-04-07 00:00:00,6.8810863644
2016-04-10 00:00:00,9.7874199378
2016-04-13 00:00:00,7.8788659743
2016-04-16 00:00:00,8.2533315365
2016-04-19 00:00:00,7.3277238163
2016-04-22 00:00:00,8.1228982586
2016-04-25 00:00:00,6.825763756
2016-04-28 00:00:00,6.1998357215
2016-05-01 00:00:00,9.5139168564
2016-05-04 00:00:00,8.2363633593
2016-05-07 00:00:00,8.6146236026
2016-05-10 00:00:00,7.4158426399
2016-05-13 00:00:00,7.6937707932
2016-05-16 00:00:00,6.8239058154
2016-05-19 00:00:00,6.3765999152
2016-05-22 00:00:00,11.2074722375
2016-05-25 00:00:00,6.4119944388
2016-05-28 00:00:00,8.7974085248
2016-05-31 00:00:00,8.1183714022
2016-06-03 00:00:00,8.6515041772
2016-06-06 00:00:00,11.5180501216
2016-06-09 00:00:00,10.1754029277
2016-06-12 00:00:00,11.4569861189
2016-06-15 00:00:00,10.2750187124
2016-06-18 00:00:00,12.849283363
2016-06-21 00:00:00,10.2816873289
2016-06-24 00:00:00,9.1119152883
2016-06-27 00:00:00,11.0208074374
2016-06-30 00:00:00,10.7518871026
2016-07-03 00:00:00,15.1511055988
2016-07-06 00:00:00,11.1632815128
2016-07-09 00:00:00,11.5096841009
2016-07-12 00:00:00,5.5152790645
2016-07-15 00:00:00,5.4132464037
2016-07-18 00:00:00,5.8771226621
2016-07-21 00:00:00,5.2887701482
2016-07-24 00:00:00,5.7370093972
2016-07-27 00:00:00,4.7390528782
2016-07-30 00:00:00,5.1947116875
2016-08-02 00:00:00,4.7503742482
2016-08-05 00:00:00,5.4448556982
2016-08-08 00:00:00,4.8847888313
2016-08-11 00:00:00,4.549926098
2016-08-14 00:00:00,6.0388689942
2016-08-17 00:00:00,3.8697362828
2016-08-20 00:00:00,5.5409756691
2016-08-23 00:00:00,4.5516737932
2016-08-26 00:00:00,4.4618636869
2016-08-29 00:00:00,5.047015298
2016-09-01 00:00:00,4.359867669
2016-09-04 00:00:00,7.5328265276
2016-09-07 00:00:00,4.8606770034
2016-09-10 00:00:00,6.4492580711
2016-09-13 00:00:00,5.3793282471
2016-09-16 00:00:00,5.177048052
2016-09-19 00:00:00,4.6989002668
2016-09-22 00:00:00,4.8327460532
2016-09-25 00:00:00,7.2934031394
2016-09-28 00:00:00,4.9513182459
2016-10-01 00:00:00,5.8415970336
2016-10-04 00:00:00,4.7032337561
2016-10-07 00:00:00,4.280612743
2016-10-10 00:00:00,4.4613397719
2016-10-13 00:00:00,4.6302931981
2016-10-16 00:00:00,5.3773085243
2016-10-19 00:00:00,5.1515244844
2016-10-22 00:00:00,5.6950691065
2016-10-25 00:00:00,5.0569612001
2016-10-28 00:00:00,5.444807456
2016-10-31 00:00:00,5.5057202949
2016-11-03 00:00:00,5.3887252662
2016-11-06 00:00:00,6.1939532689
2016-11-09 00:00:00,5.2058466182
2016-11-12 00:00:00,6.7691187069
2016-11-15 00:00:00,5.159714068
2016-11-18 00:00:00,5.2468994084
2016-11-21 00:00:00,4.7010009491
2016-11-24 00:00:00,4.8355048356
2016-11-27 00:00:00,5.784899422
2016-11-30 00:00:00,4.7820999549
2016-12-03 00:00:00,5.9953910376
2016-12-06 00:00:00,4.7091024869
2016-12-09 00:00:00,5.1125008474
2016-12-12 00:00:00,5.8908697304
2016-12-15 00:00:00,4.6411723032
2016-12-18 00:00:00,6.4804468162
2016-12-21 00:00:00,5.3091262879
2016-12-24 00:00:00,6.7325150093
2016-12-27 00:00:00,6.4574792072
2016-12-30 00:00:00,6.8880063383
2017-01-02 00:00:00,7.3506055021
2017-01-05 00:00:00,6.9133978937
2017-01-08 00:00:00,7.6545668274
2017-01-11 00:00:00,5.6125922889
2017-01-14 00:00:00,7.7546010293
2017-01-17 00:00:00,6.317903347
2017-01-20 00:00:00,7.5181429226
2017-01-23 00:00:00,7.1495142687
2017-01-26 00:00:00,5.943705467
2017-01-29 00:00:00,8.3442490862
2017-02-01 00:00:00,7.0791515998
2017-02-04 00:00:00,6.9364765589
2017-02-07 00:00:00,6.6313180536
2017-02-10 00:00:00,6.3812145397
2017-02-13 00:00:00,7.4998767423
2017-02-16 00:00:00,7.4257341977
2017-02-19 00:00:00,7.5772257493
2017-02-22 00:00:00,7.5628319526
2017-02-25 00:00:00,8.4221352693
2017-02-28 00:00:00,7.8327582617
2017-03-03 00:00:00,8.1278732494
2017-03-06 00:00:00,9.1303418997
2017-03-09 00:00:00,8.0737670271
2017-03-12 00:00:00,11.6228918407
2017-03-15 00:00:00,8.6019189642
2017-03-18 00:00:00,8.6853967644
2017-03-21 00:00:00,7.6601827517
2017-03-24 00:00:00,8.3084258591
2017-03-27 00:00:00,7.9378292468
2017-03-30 00:00:00,8.1961969621
2017-04-02 00:00:00,9.6621676577
2017-04-05 00:00:00,8.1768098346
2017-04-08 00:00:00,9.9216388268
2017-04-11 00:00:00,9.217683956
2017-04-14 00:00:00,8.0623079402
2017-04-17 00:00:00,9.3851628218
2017-04-20 00:00:00,9.0081347588
2017-04-23 00:00:00,11.6070177077
2017-04-26 00:00:00,8.4053042866
2017-04-29 00:00:00,9.5316698623
2017-05-02 00:00:00,9.7638044894
2017-05-05 00:00:00,11.0883304538
2017-05-08 00:00:00,11.5369009336
2017-05-11 00:00:00,12.2260378997
2017-05-14 00:00:00,11.589303719
2017-05-17 00:00:00,13.7181464752
2017-05-20 00:00:00,13.8499725473
2017-05-23 00:00:00,15.3892023516
2017-05-26 00:00:00,17.3138788297
2017-05-29 00:00:00,16.6768593483
2017-06-01 00:00:00,20.1850442031
2017-06-04 00:00:00,23.3837421708
2017-06-07 00:00:00,22.7231069646
2017-06-10 00:00:00,24.2858830563
2017-06-13 00:00:00,20.8424223155
2017-06-16 00:00:00,20.0518910676
2017-06-19 00:00:00,21.6454512123
2017-06-22 00:00:00,21.9423359095
2017-06-25 00:00:00,25.2814466128
2017-06-28 00:00:00,21.132760074
2017-07-01 00:00:00,25.59560941
2017-07-04 00:00:00,22.4000322905
2017-07-07 00:00:00,21.8591803546
2017-07-10 00:00:00,26.2101387153
2017-07-13 00:00:00,20.9174868912
2017-07-16 00:00:00,21.0814703082
2017-07-19 00:00:00,18.7766236626
2017-07-22 00:00:00,26.9621502341
2017-07-25 00:00:00,22.1030092629
2017-07-28 00:00:00,23.0854347909
2017-07-31 00:00:00,23.9337421551
2017-08-03 00:00:00,23.8355973887
2017-08-06 00:00:00,29.744511234
2017-08-09 00:00:00,24.5206136204
2017-08-12 00:00:00,27.550403817
2017-08-15 00:00:00,30.4737466479
2017-08-18 00:00:00,29.8672271452
2017-08-21 00:00:00,29.5447492537
2017-08-24 00:00:00,33.8473919999
2017-08-27 00:00:00,38.1015481756
2017-08-30 00:00:00,41.9615071356
2017-09-02 00:00:00,46.5711790637
2017-09-05 00:00:00,43.1031409176
2017-09-08 00:00:00,39.283243909
2017-09-11 00:00:00,38.8826199188
2017-09-14 00:00:00,31.76561855
2017-09-17 00:00:00,42.594691806
2017-09-20 00:00:00,26.967378547
2017-09-23 00:00:00,39.5863288615
2017-09-26 00:00:00,27.9347470725
2017-09-29 00:00:00,36.3279700896
2017-10-02 00:00:00,30.6507508152
2017-10-05 00:00:00,26.8364407451
2017-10-08 00:00:00,44.6841628296
2017-10-11 00:00:00,30.9231345805
2017-10-14 00:00:00,38.6233436868
2017-10-17 00:00:00,37.8303579586
2017-10-20 00:00:00,44.4521780604
2017-10-23 00:00:00,43.2410619578
2017-10-26 00:00:00,51.9434237364
2017-10-29 00:00:00,39.0624012693
2017-11-01 00:00:00,41.5150165408
2017-11-04 00:00:00,47.3932301912
2017-11-07 00:00:00,47.4220752349
2017-11-10 00:00:00,46.7830926013
2017-11-13 00:00:00,51.6366515181
2017-11-16 00:00:00,57.9207056414
2017-11-19 00:00:00,66.4197533128
2017-11-22 00:00:00,55.4150040909
2017-11-25 00:00:00,53.8759512075
2017-11-28 00:00:00,59.2488190213
2017-12-01 00:00:00,62.6203613652
2017-12-04 00:00:00,70.2545806339
2017-12-07 00:00:00,91.3708950131
2017-12-10 00:00:00,107.8226036718
2017-12-13 00:00:00,116.0154018212
2017-12-16 00:00:00,135.022927211
2017-12-19 00:00:00,116.8150508281
2017-12-22 00:00:00,125.7104914513
2017-12-25 00:00:00,144.978323844
2017-12-28 00:00:00,123.9347384988
2017-12-31 00:00:00,118.878309459
2018-01-03 00:00:00,102.462144098
2018-01-06 00:00:00,129.7594517332
2018-01-09 00:00:00,115.4039631064
2018-01-12 00:00:00,129.1994837481
2018-01-15 00:00:00,120.7457228382
2018-01-18 00:00:00,104.6636227779
2018-01-21 00:00:00,147.8570564602
2018-01-24 00:00:00,108.7892144169
2018-01-27 00:00:00,123.6651628375
2018-01-30 00:00:00,101.6444335503
2018-02-02 00:00:00,86.2577927661
2018-02-05 00:00:00,88.3332116308
2018-02-08 00:00:00,81.3318227292
2018-02-11 00:00:00,109.545543565
2018-02-14 00:00:00,105.656205897
2018-02-17 00:00:00,117.0985784049
2018-02-20 00:00:00,105.354393011
2018-02-23 00:00:00,104.4379360048
2018-02-26 00:00:00,96.0836645532
2018-03-01 00:00:00,95.6340589889
2018-03-04 00:00:00,132.2694400677
2018-03-07 00:00:00,98.7948563048
2018-03-10 00:00:00,105.8689165817
2018-03-13 00:00:00,95.8283181828
2018-03-16 00:00:00,87.8896792102
2018-03-19 00:00:00,85.8501176264
2018-03-22 00:00:00,86.2387257756
2018-03-25 00:00:00,109.0836262403
2018-03-28 00:00:00,76.4406394058
2018-03-31 00:00:00,76.8684926299
2018-04-03 00:00:00,76.7367281332
2018-04-06 00:00:00,66.9350284972
2018-04-09 00:00:00,72.8949385162
2018-04-12 00:00:00,68.0455959704
2018-04-15 00:00:00,98.088400388
2018-04-18 00:00:00,81.2098449206
2018-04-21 00:00:00,92.4201547039
2018-04-24 00:00:00,74.9949309633
2018-04-27 00:00:00,79.8772204743
2018-04-30 00:00:00,85.3302338094
2018-05-03 00:00:00,79.0519022729
2018-05-06 00:00:00,98.0362374036
2018-05-09 00:00:00,89.2212314295
2018-05-12 00:00:00,98.6636523907
2018-05-15 00:00:00,74.975618265
2018-05-18 00:00:00,74.2948619251
2018-05-21 00:00:00,84.8937385526
2018-05-24 00:00:00,66.7112972309
2018-05-27 00:00:00,105.8403944192
2018-05-30 00:00:00,80.4888538204
2018-06-02 00:00:00,83.3042145697
2018-06-05 00:00:00,77.5245857591
2018-06-08 00:00:00,69.5860515374
2018-06-11 00:00:00,56.2262330786
2018-06-14 00:00:00,59.8185093686
2018-06-17 00:00:00,90.8563561157
2018-06-20 00:00:00,70.9613389202
2018-06-23 00:00:00,77.2645560364
2018-06-26 00:00:00,58.9693415936
2018-06-29 00:00:00,57.5514573568
2018-07-02 00:00:00,58.2523981654
2018-07-05 00:00:00,57.1480074978
2018-07-08 00:00:00,86.9610145553
2018-07-11 00:00:00,53.6080436011
2018-07-14 00:00:00,59.2424498047
2018-07-17 00:00:00,58.6894662861
2018-07-20 00:00:00,64.1460539385
2018-07-23 00:00:00,70.4964195567
2018-07-26 00:00:00,74.4237292914
2018-07-29 00:00:00,105.5576315959
2018-08-01 00:00:00,59.5947810387
2018-08-04 00:00:00,83.9343483703
2018-08-07 00:00:00,57.0925851263
2018-08-10 00:00:00,63.0410484022
2018-08-13 00:00:00,53.6196449265
2018-08-16 00:00:00,54.4881479473
2018-08-19 00:00:00,70.6491041807
2018-08-22 00:00:00,58.2829297747
2018-08-25 00:00:00,58.3585808233
2018-08-28 00:00:00,57.4334178633
2018-08-31 00:00:00,57.8528136828
2018-09-03 00:00:00,59.3181151127
2018-09-06 00:00:00,48.5639141733
2018-09-09 00:00:00,67.785980808
2018-09-12 00:00:00,57.179519118
2018-09-15 00:00:00,54.4850732912
2018-09-18 00:00:00,45.8811787256
2018-09-21 00:00:00,44.5548806432
2018-09-24 00:00:00,51.5863911595
2018-09-27 00:00:00,47.4962928396
2018-09-30 00:00:00,64.9366140025
2018-10-03 00:00:00,49.3189201682
2018-10-06 00:00:00,48.468695164
2018-10-09 00:00:00,45.8714912211
2018-10-12 00:00:00,42.5242884458
2018-10-15 00:00:00,48.9542276161
2018-10-18 00:00:00,44.4005979917
2018-10-21 00:00:00,52.8481039363
2018-10-24 00:00:00,36.1510901235
2018-10-27 00:00:00,46.6037582362
2018-10-30 00:00:00,43.29303568
2018-11-02 00:00:00,39.3401641867
2018-11-05 00:00:00,39.5519153889
2018-11-08 00:00:00,35.6736529694
2018-11-11 00:00:00,47.211209203
2018-11-14 00:00:00,35.221224312
2018-11-17 00:00:00,38.1910201531
2018-11-20 00:00:00,26.9765583402
2018-11-23 00:00:00,24.9421609685
2018-11-26 00:00:00,21.2927731621
2018-11-29 00:00:00,23.2454158777
2018-12-02 00:00:00,26.8028697996
2018-12-05 00:00:00,24.5299584444
2018-12-08 00:00:00,23.5736816849
2018-12-11 00:00:00,21.2257369118
2018-12-14 00:00:00,21.6907245291
2018-12-17 00:00:00,22.5581133512
2018-12-20 00:00:00,23.3991580237
2018-12-23 00:00:00,35.5085767317
2018-12-26 00:00:00,26.5842901559
2018-12-29 00:00:00,25.4576995164
2019-01-01 00:00:00,29.8350571576
2019-01-04 00:00:00,25.2521585501
2019-01-07 00:00:00,25.1654860048
2019-01-10 00:00:00,23.07642278
2019-01-13 00:00:00,22.5502377614
2019-01-16 00:00:00,19.8680561872
2019-01-19 00:00:00,22.1427949445
2019-01-22 00:00:00,19.7417340261
2019-01-25 00:00:00,20.8480330491
2019-01-28 00:00:00,20.5101792216
2019-01-31 00:00:00,19.01828624
2019-02-03 00:00:00,19.8878114058
2019-02-06 00:00:00,19.9826244404
2019-02-09 00:00:00,22.0176278199
2019-02-12 00:00:00,21.5402799873
2019-02-15 00:00:00,19.4194818046
2019-02-18 00:00:00,21.6543935109
2019-02-21 00:00:00,20.0591936439
2019-02-24 00:00:00,22.2045952421
2019-02-27 00:00:00,19.7408545584
2019-03-02 00:00:00,19.0050397326
2019-03-05 00:00:00,24.9002098299
2019-03-08 00:00:00,25.217251656
2019-03-11 00:00:00,23.673156692
2019-03-14 00:00:00,25.3413260947
2019-03-17 00:00:00,32.1080968763
2019-03-20 00:00:00,27.2264625198
2019-03-23 00:00:00,28.8525931282
2019-03-26 00:00:00,18.2139988276
2019-03-29 00:00:00,20.812740684
2019-04-01 00:00:00,19.6801517135
2019-04-04 00:00:00,26.9536111815
2019-04-07 00:00:00,26.9962286212
2019-04-10 00:00:00,26.0587104104
2019-04-13 00:00:00,24.2805241494
2019-04-16 00:00:00,26.8514981306
2019-04-19 00:00:00,28.889714219
2019-04-22 00:00:00,27.0851421348
2019-04-25 00:00:00,26.6223730837
2019-04-28 00:00:00,28.1032451808
2019-05-01 00:00:00,26.4969092012
2019-05-04 00:00:00,27.2976230261
2019-05-07 00:00:00,29.9656862831
2019-05-10 00:00:00,32.9153756539
2019-05-13 00:00:00,41.8466056142
2019-05-16 00:00:00,43.6602175431
2019-05-19 00:00:00,49.3830406152
2019-05-22 00:00:00,45.3394913915
2019-05-25 00:00:00,44.6669458289
2019-05-28 00:00:00,50.2221496823
2019-05-31 00:00:00,46.5837629575
2019-06-03 00:00:00,48.9059108008
2019-06-06 00:00:00,44.8360139983
2019-06-09 00:00:00,49.066414412
2019-06-12 00:00:00,42.7479218067
2019-06-15 00:00:00,50.1857814054
2019-06-18 00:00:00,50.0432326306
2019-06-21 00:00:00,51.9282169339
2019-06-24 00:00:00,65.4834928938
2019-06-27 00:00:00,64.6004942886
2019-06-30 00:00:00,70.0570831384
2019-07-03 00:00:00,64.3355567819
2019-07-06 00:00:00,74.6001189119
2019-07-09 00:00:00,69.1673055847
2019-07-12 00:00:00,67.68427269
2019-07-15 00:00:00,56.2523417514
2019-07-18 00:00:00,50.4623113425
2019-07-21 00:00:00,70.8051791693
2019-07-24 00:00:00,58.6820111799
2019-07-27 00:00:00,66.3434198319
2019-07-30 00:00:00,53.4797452401
2019-08-02 00:00:00,64.7035349742
2019-08-05 00:00:00,63.1067782084
2019-08-08 00:00:00,65.3523665789
2019-08-11 00:00:00,80.9888479954
2019-08-14 00:00:00,56.9411942998
2019-08-17 00:00:00,58.346599483
2019-08-20 00:00:00,63.4093231777
2019-08-23 00:00:00,58.7541935094
2019-08-26 00:00:00,56.7269683885
2019-08-29 00:00:00,57.3372246189
2019-09-01 00:00:00,60.9054401216
2019-09-04 00:00:00,56.5856908669
2019-09-07 00:00:00,62.7413380689
2019-09-10 00:00:00,69.6237820518
2019-09-13 00:00:00,63.6000008241
2019-09-16 00:00:00,61.2148218158
2019-09-19 00:00:00,54.1653606781
2019-09-22 00:00:00,66.3300828378
2019-09-25 00:00:00,48.798516448
2019-09-28 00:00:00,52.1545880071
2019-10-01 00:00:00,45.5094392434
2019-10-04 00:00:00,45.0705446265
2019-10-07 00:00:00,47.8824281167
2019-10-10 00:00:00,51.3384400166
2019-10-13 00:00:00,53.5597112187
2019-10-16 00:00:00,43.2339749883
2019-10-19 00:00:00,46.9692240058
2019-10-22 00:00:00,51.2399501979
2019-10-25 00:00:00,42.3285572909
2019-10-28 00:00:00,52.4996292841
2019-10-31 00:00:00,52.625660115
2019-11-03 00:00:00,55.6179189679
2019-11-06 00:00:00,50.1096607333
2019-11-09 00:00:00,52.6231014729
2019-11-12 00:00:00,49.7348295591
2019-11-15 00:00:00,52.9858581575
2019-11-18 00:00:00,49.1132451681
2019-11-21 00:00:00,42.3386065467
2019-11-24 00:00:00,44.2566521666
2019-11-27 00:00:00,40.4568918848
2019-11-30 00:00:00,44.2660891745
2019-12-03 00:00:00,43.4983659264
2019-12-06 00:00:00,43.1343234864
2019-12-09 00:00:00,44.5458869125
2019-12-12 00:00:00,38.7312182764
2019-12-15 00:00:00,42.2335470675
2019-12-18 00:00:00,36.705163679
2019-12-21 00:00:00,50.9285393912
2019-12-24 00:00:00,39.6845842406
2019-12-27 00:00:00,40.891985522
2019-12-30 00:00:00,47.126141931
2020-01-02 00:00:00,42.5491723476
2020-01-05 00:00:00,53.4236766613
2020-01-08 00:00:00,46.822600928
2020-01-11 00:00:00,54.5283533905
2020-01-14 00:00:00,45.3896676882
2020-01-17 00:00:00,54.8876145709
2020-01-20 00:00:00,50.0569227523
2020-01-23 00:00:00,51.588700746
2020-01-26 00:00:00,58.099238335
2020-01-29 00:00:00,55.4599640721
2020-02-01 00:00:00,58.7973400795
2020-02-04 00:00:00,49.8561284752
2020-02-07 00:00:00,51.6415384786
2020-02-10 00:00:00,51.597641019
2020-02-13 00:00:00,54.3229361298
2020-02-16 00:00:00,60.9148465058
2020-02-19 00:00:00,54.1880822451
2020-02-22 00:00:00,59.2635612496
2020-02-25 00:00:00,51.4271682588
2020-02-28 00:00:00,47.2397000915
2020-03-02 00:00:00,48.2853310434
2020-03-05 00:00:00,53.1074931593
2020-03-08 00:00:00,56.93514127
2020-03-11 00:00:00,41.4148440739
2020-03-14 00:00:00,32.1144461102
2020-03-17 00:00:00,30.4589458926
2020-03-20 00:00:00,32.5779202935
2020-03-23 00:00:00,34.3038742331
2020-03-26 00:00:00,46.7548124218
2020-03-29 00:00:00,50.6111416095
2020-04-01 00:00:00,43.6242390477
2020-04-04 00:00:00,53.3448121282
2020-04-07 00:00:00,49.7993840083
2020-04-10 00:00:00,49.7901158868
2020-04-13 00:00:00,50.1981120036
2020-04-16 00:00:00,41.7948357085
2020-04-19 00:00:00,54.4932067672
2020-04-22 00:00:00,41.6028773017
2020-04-25 00:00:00,46.4020438553
2020-04-28 00:00:00,46.6323333643
2020-05-01 00:00:00,49.2306658616
2020-05-04 00:00:00,54.887253618
2020-05-07 00:00:00,53.3553440801
2020-05-10 00:00:00,66.5166166004
2020-05-13 00:00:00,25.9082950115
2020-05-16 00:00:00,28.4239561884
2020-05-19 00:00:00,31.6501828801
2020-05-22 00:00:00,27.8724350184
2020-05-25 00:00:00,28.922086668
2020-05-28 00:00:00,28.1988842927
2020-05-31 00:00:00,36.9250018713
2020-06-03 00:00:00,28.9211158236
2020-06-06 00:00:00,43.2181571308
2020-06-09 00:00:00,30.9416039988
2020-06-12 00:00:00,30.999499115
2020-06-15 00:00:00,28.1198996142
2020-06-18 00:00:00,27.1733091744
2020-06-21 00:00:00,33.7527411676
2020-06-24 00:00:00,27.5184104154
2020-06-27 00:00:00,29.2570377001
2020-06-30 00:00:00,29.3638353536
2020-07-03 00:00:00,29.4048537067
2020-07-06 00:00:00,27.4281186382
2020-07-09 00:00:00,27.8441132111
2020-07-12 00:00:00,31.9167973655
2020-07-15 00:00:00,27.0585789879
2020-07-18 00:00:00,26.312594544
2020-07-21 00:00:00,26.2579105589
2020-07-24 00:00:00,29.2636129048
2020-07-27 00:00:00,33.5519128856
2020-07-30 00:00:00,34.4790847114
2020-08-02 00:00:00,38.9269940366
2020-08-05 00:00:00,37.0335809512
2020-08-08 00:00:00,39.8135840129
2020-08-11 00:00:00,37.0531514299
2020-08-14 00:00:00,37.0371344693
2020-08-17 00:00:00,35.4687592765
2020-08-20 00:00:00,36.8890545575
2020-08-23 00:00:00,42.0420771151
2020-08-26 00:00:00,34.9969393253
2020-08-29 00:00:00,38.450917618
2020-09-01 00:00:00,34.3783453527
2020-09-04 00:00:00,34.6653937767
2020-09-07 00:00:00,36.7699179562
2020-09-10 00:00:00,32.7826058514
2020-09-13 00:00:00,43.2704858213
2020-09-16 00:00:00,33.2653439191
2020-09-19 00:00:00,36.3674761012
2020-09-22 00:00:00,29.4196071281
2020-09-25 00:00:00,34.4781787364
2020-09-28 00:00:00,31.9070299719
2020-10-01 00:00:00,30.898201659
2020-10-04 00:00:00,41.2504942501
2020-10-07 00:00:00,30.208596548
2020-10-10 00:00:00,37.0529789915
2020-10-13 00:00:00,38.3166606933
2020-10-16 00:00:00,36.1693842509
2020-10-19 00:00:00,31.9325656475
2020-10-22 00:00:00,38.8544632222
2020-10-25 00:00:00,42.9185108339
2020-10-28 00:00:00,43.7993007565
2020-10-31 00:00:00,48.3762884377
2020-11-03 00:00:00,47.7163542825
2020-11-06 00:00:00,55.0650608963
2020-11-09 00:00:00,61.118647651
2020-11-12 00:00:00,54.3430206312
2020-11-15 00:00:00,61.9777513837
2020-11-18 00:00:00,57.3177810803
2020-11-21 00:00:00,66.3772688754
2020-11-24 00:00:00,53.0573667338
2020-11-27 00:00:00,55.4752745075
2020-11-30 00:00:00,57.2378869593
2020-12-03 00:00:00,62.7299552058
2020-12-06 00:00:00,66.5749371865
2020-12-09 00:00:00,53.5301652944
2020-12-12 00:00:00,54.5825397451
2020-12-15 00:00:00,57.154469239
2020-12-18 00:00:00,71.4313228643
